,Date,Venue,Squad,Opponent,FTR,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,Defensive Tkl,Defensive TklW,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Squad_Goals,Opponent_Goals,Team1_Elo,Team2_Elo
572,2021-06-19,Neutral,Poland,Spain,D,0.09090909090909091,0.0,0.0,0.0,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.0,23.90909090909091,1.5454545454545454,1.3636363636363635,0.6363636363636364,0.11818181818181818,0.11818181818181818,0.06363636363636363,0.6363636363636364,0.09090909090909091,9.636363636363637,16.09090909090909,59.76363636363636,0.45454545454545453,0.18181818181818182,0.2727272727272727,,,,,,,,,1.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1507.4599999999998,1641.3200000000002
573,2021-06-19,Neutral,France,Hungary,D,0.125,0.0,0.0,0.0,1.125,0.25,0.125,0.0,49.5,0.75,0.25,0.875,0.1875,0.1875,0.1,2.25,0.125,39.25,44.375,79.8,3.75,0.625,1.125,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1706.2599999999995,1563.54
574,2021-06-20,Neutral,Wales,Italy,L,0.0,0.0,0.0,0.0,0.20689655172413793,0.06896551724137931,0.13793103448275862,0.06896551724137931,23.482758620689655,0.7586206896551724,0.5172413793103449,0.4827586206896552,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.41379310344827586,0.0,13.931034482758621,18.551724137931036,72.74,0.4827586206896552,0.13793103448275862,0.27586206896551724,,,,,,,,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1537.0599999999997,1604.4799999999998
575,2021-06-21,Neutral,Netherlands,North Macedonia,W,0.1,0.1,0.0,0.0,1.1,0.4,0.0,0.0,44.6,1.9,0.8,1.0,0.19,0.19,0.12000000000000002,1.8,0.4,31.1,37.3,80.09,3.0,1.0,1.4,,,,,,,,,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1613.0200000000007,1562.92
576,2021-06-21,Neutral,Denmark,Russia,W,0.25,0.16666666666666666,0.0,0.0,1.0,0.6666666666666666,0.08333333333333333,0.0,44.666666666666664,0.4166666666666667,0.5,0.5,0.13333333333333333,0.13333333333333333,0.09999999999999999,1.5833333333333333,0.3333333333333333,30.166666666666668,37.75,75.84166666666667,2.75,1.0,2.0,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1637.3,1576.74
577,2021-06-21,Neutral,Argentina,Paraguay,W,0.07692307692307693,0.07692307692307693,0.0,0.0,0.8461538461538461,0.46153846153846156,0.07692307692307693,0.0,45.07692307692308,1.7692307692307692,1.1538461538461537,1.6923076923076923,0.06923076923076923,0.06923076923076923,0.038461538461538464,1.4615384615384615,0.23076923076923078,28.76923076923077,34.07692307692308,82.9923076923077,1.6153846153846154,1.3076923076923077,2.3076923076923075,,,,,,,,,2.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1631.000000000001,1553.3999999999999
578,2021-06-22,Neutral,England,Czech Republic,W,0.07142857142857142,0.07142857142857142,0.0,0.0,0.35714285714285715,0.21428571428571427,0.0,0.0,45.57142857142857,0.42857142857142855,1.0,0.5,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.5714285714285714,0.14285714285714285,32.642857142857146,40.0,80.25714285714285,1.9285714285714286,0.6428571428571429,1.0714285714285714,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1667.04,1561.2599999999998
579,2021-06-23,Neutral,Poland,Sweden,L,0.2,0.2,0.0,0.0,1.6,0.6,0.2,0.0,53.7,0.8,0.8,0.9,0.17,0.17,0.11000000000000001,2.8,0.2,35.4,45.9,74.63000000000001,2.7,0.5,0.8,,,,,,,,,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,0.0,2.0,3.0,1494.9799999999998,1527.0799999999997
580,2021-06-23,Neutral,Spain,Slovakia,W,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,1.1818181818181819,0.5454545454545454,0.18181818181818182,0.0,53.72727272727273,0.7272727272727273,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.2,0.13636363636363635,2.090909090909091,0.45454545454545453,43.45454545454545,49.72727272727273,88.95454545454545,3.4545454545454546,0.09090909090909091,0.18181818181818182,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1647.3200000000002,1580.16
581,2021-06-23,Neutral,France,Portugal,D,0.0,0.0,0.0,0.0,0.625,0.25,0.375,0.0,42.625,1.125,0.625,0.25,0.0625,0.0625,0.0125,1.5,0.375,33.5,37.375,88.1875,2.5,0.125,0.75,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1700.1799999999996,1554.6
582,2021-06-26,Neutral,Denmark,Wales,W,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,38.833333333333336,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.21666666666666667,0.21666666666666667,0.11666666666666665,1.8333333333333333,0.5,26.083333333333332,32.583333333333336,80.65833333333333,2.0,0.8333333333333334,1.3333333333333333,,,,,,,,,1.0,0.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1642.1,1521.8599999999997
583,2021-06-26,Neutral,Wales,Denmark,L,0.0,0.0,0.0,0.0,0.76,0.08,0.24,0.08,39.32,0.96,0.4,0.88,0.032,0.032,0.024000000000000004,1.48,0.0,25.24,31.88,76.232,1.84,0.24,0.4,,,,,,,,,2.0,2.0,7.0,14.300000000000002,6.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,1512.4399999999996,1652.6799999999998
584,2021-06-27,Neutral,Netherlands,Czech Republic,L,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.1,38.6,1.0,0.6,0.4,0.04,0.04,0.08,0.9,0.0,24.2,33.5,68.19,1.5,0.8,1.2,,,,,,,,,4.0,4.0,4.0,50.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,1598.9200000000008,1567.1599999999999
585,2021-06-28,Neutral,Spain,Croatia,W,0.3076923076923077,0.15384615384615385,0.0,0.0,1.1538461538461537,0.6153846153846154,0.0,0.0,62.46153846153846,1.6923076923076923,0.6153846153846154,0.8461538461538461,0.23076923076923078,0.23076923076923078,0.19230769230769232,2.769230769230769,0.46153846153846156,48.23076923076923,55.15384615384615,86.73846153846154,1.9230769230769231,0.5384615384615384,0.9230769230769231,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,1651.94,1523.1999999999994
586,2021-06-28,Neutral,Argentina,Bolivia,W,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.15384615384615385,1.1538461538461537,0.8461538461538461,0.07692307692307693,0.0,70.15384615384616,1.0,0.8461538461538461,0.5384615384615384,0.34615384615384615,0.22307692307692306,0.1,2.3076923076923075,0.6153846153846154,58.38461538461539,64.46153846153847,89.73846153846154,3.8461538461538463,1.3076923076923077,1.8461538461538463,,,,,,,,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1636.0600000000009,1528.26
587,2021-06-28,Neutral,France,Switzerland,D,0.0,0.1111111111111111,0.0,0.0,2.0,0.5555555555555556,0.3333333333333333,0.0,48.44444444444444,1.3333333333333333,0.5555555555555556,0.6666666666666666,0.26666666666666666,0.26666666666666666,0.2222222222222222,3.0,0.3333333333333333,32.333333333333336,40.0,79.34444444444445,2.6666666666666665,1.1111111111111112,1.8888888888888888,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1693.9199999999996,1538.1
588,2021-06-29,Neutral,England,Germany,W,0.15384615384615385,0.15384615384615385,0.0,0.0,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.0,42.92307692307692,0.9230769230769231,0.46153846153846156,0.23076923076923078,0.10769230769230768,0.10769230769230768,0.09999999999999999,0.7692307692307693,0.3076923076923077,30.23076923076923,37.0,80.64999999999999,1.9230769230769231,0.46153846153846156,0.7692307692307693,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1670.6399999999999,1487.5
589,2021-06-30,Neutral,Mexico,Panama,W,0.2727272727272727,0.18181818181818182,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,1596.3599999999994,1529.8
590,2021-07-02,Away,Spain,Switzerland,D,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,71.91666666666667,0.9166666666666666,0.5833333333333334,0.8333333333333334,0.10833333333333334,0.10833333333333334,0.15833333333333335,2.8333333333333335,0.0,59.166666666666664,65.75,88.09166666666665,3.1666666666666665,0.25,0.8333333333333334,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1646.46,1532.62
591,2021-07-03,Away,Denmark,Czech Republic,W,0.15384615384615385,0.15384615384615385,0.0,0.0,0.6153846153846154,0.3076923076923077,0.0,0.0,33.53846153846154,0.9230769230769231,1.0769230769230769,0.5384615384615384,0.1,0.1,0.07692307692307693,1.0,0.15384615384615385,19.846153846153847,26.46153846153846,74.53846153846153,0.6923076923076923,0.46153846153846156,0.7692307692307693,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,8.0,0.0,2.0,1.0,1657.7999999999997,1552.2799999999997
592,2021-07-03,Away,England,Ukraine,W,0.2857142857142857,0.2857142857142857,0.0,0.0,0.7142857142857143,0.42857142857142855,0.0,0.0,48.785714285714285,0.6428571428571429,0.5714285714285714,1.0714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714285714286,0.5714285714285714,39.42857142857143,43.357142857142854,89.25714285714285,1.1428571428571428,0.5714285714285714,1.0,,,,,,,,,1.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,1674.82,1523.7000000000003
593,2021-07-03,Home,Mexico,Nigeria,W,0.0,0.2857142857142857,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4.0,0.0,1603.3399999999995,1574.8200000000002
594,2021-07-03,Neutral,Argentina,Ecuador,W,0.25,0.3333333333333333,0.0,0.0,1.5833333333333333,0.3333333333333333,0.08333333333333333,0.0,31.75,0.75,0.4166666666666667,0.08333333333333333,0.17500000000000002,0.17500000000000002,0.26666666666666666,2.9166666666666665,0.6666666666666666,20.0,25.416666666666668,71.06666666666666,1.9166666666666667,0.6666666666666666,1.4166666666666667,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1641.1600000000008,1535.22
595,2021-07-06,Away,Spain,Italy,D,0.08333333333333333,0.0,0.0,0.0,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.0,63.25,0.9166666666666666,0.6666666666666666,0.8333333333333334,0.06666666666666667,0.06666666666666667,0.025000000000000005,1.5,0.08333333333333333,52.0,58.416666666666664,86.64166666666667,2.9166666666666665,0.3333333333333333,0.4166666666666667,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1642.58,1600.5999999999997
596,2021-07-06,Home,Argentina,Colombia,D,0.0,0.16666666666666666,0.0,0.0,1.0,0.08333333333333333,0.25,0.0,39.666666666666664,1.3333333333333333,0.75,1.0,0.15833333333333333,0.15833333333333333,0.2333333333333333,2.4166666666666665,0.16666666666666666,26.75,32.5,81.55,1.6666666666666667,1.9166666666666667,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1638.3400000000008,1638.0
597,2021-07-07,Away,Denmark,England,L,0.07692307692307693,0.0,0.0,0.0,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.0,44.61538461538461,2.0,1.0769230769230769,0.46153846153846156,0.015384615384615385,0.015384615384615385,0.007692307692307693,0.6153846153846154,0.15384615384615385,28.615384615384617,36.30769230769231,77.43076923076923,2.076923076923077,0.38461538461538464,1.0,,,,,,,,,2.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,1645.4599999999998,1682.48
598,2021-07-07,Home,England,Denmark,W,0.06666666666666667,0.0,0.0,0.06666666666666667,1.2666666666666666,0.6,0.06666666666666667,0.0,59.733333333333334,0.7333333333333333,0.8666666666666667,0.6,0.18000000000000002,0.12000000000000001,0.08666666666666667,2.2666666666666666,0.06666666666666667,45.0,52.666666666666664,83.28666666666666,2.466666666666667,1.0,1.9333333333333333,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1688.72,1631.6999999999998
599,2021-07-10,Home,Mexico,Trin & Tobago,D,0.0,0.0,0.0,0.0,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.0,,,0.0,,,,,,,,,,,,,1.0,0.25,0.25,0.75,0.25,0.0,,,,0.0,,,,,,,0.0,,,,0.0,0.0,1598.9399999999994,1534.8999999999999
600,2021-07-10,Neutral,Argentina,Brazil,W,0.07142857142857142,0.07142857142857142,0.0,0.0,0.5,0.14285714285714285,0.2857142857142857,0.0,33.714285714285715,1.7857142857142858,0.7142857142857143,1.1428571428571428,0.03571428571428571,0.03571428571428571,0.028571428571428574,0.9285714285714286,0.14285714285714285,20.642857142857142,25.714285714285715,78.3076923076923,1.2857142857142858,0.5,1.1428571428571428,,,,,,,,,4.0,2.0,5.0,60.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1645.260000000001,1614.4800000000002
601,2021-07-11,Home,United States,Haiti,W,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.0,,,0.75,,,,,,,,,,,,,4.0,0.0,0.0,8.0,2.0,0.0,,,,1.0,,,,,,,1.0,,,,1.0,0.0,1582.2799999999997,1573.98
602,2021-07-11,Neutral,England,Italy,D,0.06666666666666667,0.06666666666666667,0.0,0.0,0.4,0.13333333333333333,0.06666666666666667,0.0,39.266666666666666,1.0,0.9333333333333333,1.0,0.04,0.04,0.03333333333333333,0.8,0.13333333333333333,23.466666666666665,32.0,68.69333333333334,1.6666666666666667,1.0,1.7333333333333334,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1683.78,1595.6599999999996
603,2021-07-12,Home,Costa Rica,Guadeloupe,W,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.0,,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1382.4400000000003,1593.6
604,2021-07-14,Away,Mexico,Guatemala,W,0.14285714285714285,0.14285714285714285,0.0,0.0,1.1428571428571428,0.5714285714285714,0.0,0.0,,,0.5714285714285714,,,,,,,,,,,,,0.6,1.2,0.0,0.6,0.6,0.0,,,,2.0,,,,,,,1.0,,,,3.0,0.0,1605.8199999999995,1573.9000000000003
605,2021-07-15,Away,United States,Martinique,W,0.0,0.2,0.0,0.0,1.0,0.6,0.0,0.0,,,0.4,,,,,,,,,,,,,1.0,1.0,0.0,5.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,6.0,1.0,1589.6599999999999,1576.22
606,2021-07-16,Away,Costa Rica,Suriname,W,0.2857142857142857,0.0,0.0,0.0,1.1428571428571428,0.42857142857142855,0.42857142857142855,0.14285714285714285,,,0.8571428571428571,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,1.0,1395.7000000000003,1593.26
607,2021-07-18,Home,Mexico,El Salvador,W,0.0,0.0,0.0,0.0,1.1428571428571428,0.2857142857142857,0.0,0.0,,,1.0,,,,,,,,,,,,,1.0,1.5,0.0,0.0,0.25,0.0,,,,0.0,,,,,,,1.0,,,,1.0,0.0,1612.5799999999995,1575.56
608,2021-07-18,Home,United States,Canada,W,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.0,,,0.2,,,,,,,,,,,,,1.0,0.5,0.0,1.5,0.5,0.0,,,,1.0,,,,,,,0.0,,,,1.0,0.0,1596.84,1576.28
609,2021-07-20,Home,Costa Rica,Jamaica,W,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,,,0.42857142857142855,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,0.0,,,,1.0,0.0,1407.8400000000004,1563.18
610,2021-07-24,Home,Mexico,Honduras,W,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,,,1.4285714285714286,,,,,,,,,,,,,1.0,0.25,0.0,0.5,0.0,0.0,,,,0.0,,,,,,,1.0,,,,3.0,0.0,1619.3799999999994,1584.18
611,2021-07-25,Home,Costa Rica,Canada,L,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,,,0.75,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,0.0,2.0,1399.7800000000004,1588.22
612,2021-07-25,Home,United States,Jamaica,W,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,,,1.0,,,,,,,,,,,,,1.5,1.0,0.0,5.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,1.0,0.0,1603.1799999999998,1549.52
613,2021-07-29,Away,United States,Qatar,W,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,,,0.25,,,,,,,,,,,,,1.5,0.5,0.0,1.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,1.0,0.0,1609.8999999999999,1571.4800000000002
614,2021-07-29,Home,Mexico,Canada,W,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,,,0.42857142857142855,,,,,,,,,,,,,0.75,1.5,0.0,0.5,0.25,0.0,,,,1.0,,,,,,,0.0,,,,2.0,1.0,1625.7799999999995,1574.6200000000001
615,2021-08-01,Away,Mexico,United States,L,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,,,0.7142857142857143,,,,,,,,,,,,,0.5,2.25,0.0,0.5,0.25,0.0,,,,2.0,,,,,,,4.0,,,,0.0,1.0,1612.5599999999995,1616.6799999999998
616,2021-08-01,Home,United States,Mexico,W,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,,,2.0,,,,,,,,,,,,,2.0,0.5,0.0,1.0,0.0,0.0,,,,3.0,,,,,,,7.0,,,,1.0,0.0,1623.7599999999998,1599.6399999999994
617,2021-08-21,Away,Costa Rica,El Salvador,D,0.0,0.0,0.0,0.0,,,0.2,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1401.9200000000005,1577.7
618,2021-09-01,Away,Wales,Finland,D,0.0,0.0,0.0,0.08333333333333333,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1511.3399999999997,1572.76
619,2021-09-01,Home,Senegal,Togo,W,0.1111111111111111,0.1111111111111111,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,0.0,1649.2399999999996,1586.1
620,2021-09-01,Home,Denmark,Scotland,W,0.16666666666666666,0.16666666666666666,0.0,0.0,0.75,0.3333333333333333,0.0,0.0,,,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,2.0,0.0,1637.12,1545.4
621,2021-09-01,Home,France,Bosnia and Herzegovina,D,0.125,0.0,0.0,0.0,0.5,0.125,0.125,0.125,,,0.625,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,0.0,,,,1.0,1.0,1686.6799999999996,1469.06
622,2021-09-01,Away,Netherlands,Norway,D,0.09090909090909091,0.0,0.0,0.0,1.3636363636363635,0.5454545454545454,0.09090909090909091,0.0,,,0.5454545454545454,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,1.0,1595.8600000000008,1586.2800000000002
623,2021-09-02,Away,Costa Rica,Panama,D,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1402.7200000000005,1530.6
624,2021-09-02,Away,Spain,Sweden,L,0.08333333333333333,0.08333333333333333,0.0,0.0,0.75,0.25,0.16666666666666666,0.0,,,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,1.0,2.0,1627.06,1531.5599999999997
625,2021-09-02,Away,United States,El Salvador,D,0.0,0.0,0.0,0.0,,,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1619.7799999999997,1573.72
626,2021-09-02,Home,Australia,China,W,0.25,0.0,0.0,0.0,,,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,1620.0400000000004,1573.34
627,2021-09-02,Home,Iran,Syria,W,0.07692307692307693,0.07692307692307693,0.0,0.0,,,0.23076923076923078,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1644.66,1546.22
628,2021-09-02,Home,Mexico,Jamaica,W,0.16666666666666666,0.0,0.0,0.0,,,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1605.5599999999995,1535.44
629,2021-09-02,Away,Argentina,Venezuela,W,0.07142857142857142,0.0,0.0,0.0,0.9285714285714286,0.5714285714285714,0.0,0.0,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,3.0,1.0,1651.0800000000008,1576.16
630,2021-09-02,Home,Poland,Albania,W,0.3,0.4,0.0,0.0,0.5,0.3,0.2,0.0,,,1.8,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,4.0,1.0,1504.0799999999997,1553.0
631,2021-09-02,Home,Saudi Arabia,Vietnam,W,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,1.0,1587.6800000000003,1574.5
632,2021-09-02,Away,England,Hungary,W,0.3076923076923077,0.3076923076923077,0.0,0.0,0.9230769230769231,0.6153846153846154,0.15384615384615385,0.0,,,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,0.0,1688.18,1547.94
633,2021-09-03,Home,Tunisia,Equatorial Guinea ,W,0.3,0.1,0.1,0.1,,,0.3,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,1590.8399999999997,1549.3600000000001
634,2021-09-04,Away,Denmark,Faroe Islands,W,0.0,0.1111111111111111,0.0,0.0,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,,,0.4444444444444444,,,,,,,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,1.0,,,,1.0,0.0,1642.36,1542.64
635,2021-09-04,Away,France,Ukraine,D,0.0,0.0,0.0,0.0,1.1666666666666667,0.16666666666666666,0.0,0.0,,,0.8333333333333334,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,1.0,1680.2799999999995,1517.3000000000002
636,2021-09-04,Home,Netherlands,Montenegro,W,0.25,0.25,0.08333333333333333,0.08333333333333333,2.0833333333333335,0.8333333333333334,0.08333333333333333,0.0,,,0.9166666666666666,,,,,,,,,,,,,1.5,1.0,0.0,0.5,1.0,0.0,,,,0.0,,,,,,,0.0,,,,4.0,0.0,1602.4600000000007,1559.1399999999999
637,2021-09-05,Away,Poland,San Marino,W,0.4444444444444444,0.3333333333333333,0.0,0.0,1.2222222222222223,0.6666666666666666,0.0,0.0,,,0.1111111111111111,,,,,,,,,,,,,0.0,0.5,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,7.0,1.0,1513.5799999999997,1576.06
638,2021-09-05,Away,Wales,Belarus,W,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,1.4166666666666667,0.5833333333333334,0.08333333333333333,0.0,,,0.5833333333333334,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,,,,1.0,,,,,,,3.0,,,,3.0,2.0,1519.9599999999996,1552.06
639,2021-09-05,Home,United States,Canada,D,0.1,0.1,0.0,0.0,,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1615.8199999999997,1570.66
640,2021-09-05,Home,Costa Rica,Mexico,L,0.0,0.0,0.0,0.0,,,0.1111111111111111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1395.6000000000006,1618.4399999999996
641,2021-09-05,Home,England,Andorra,W,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.1111111111111112,0.3333333333333333,0.0,0.0,,,0.2222222222222222,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,4.0,0.0,1692.4,1543.22
642,2021-09-05,Away,Mexico,Costa Rica,W,0.1,0.0,0.1,0.1,,,0.3,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1621.1399999999996,1378.3000000000006
643,2021-09-05,Away,Argentina,Brazil,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,1647.3400000000008,1610.7400000000002
644,2021-09-05,Home,Spain,Georgia,W,0.4,0.2,0.0,0.0,1.1,0.7,0.0,0.0,,,0.8,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,1.0,,,,4.0,0.0,1632.48,1540.3600000000001
645,2021-09-07,Home,Denmark,Israel,W,0.2727272727272727,0.45454545454545453,0.0,0.0,1.0,0.6363636363636364,0.09090909090909091,0.0,,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,5.0,0.0,1647.58,1546.7
646,2021-09-07,Away,Senegal,Congo,W,0.2,0.1,0.0,0.0,,,0.2,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,1.0,1654.4799999999996,1554.76
647,2021-09-07,Away,Australia,Vietnam,W,0.0,0.09090909090909091,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1626.0800000000004,1560.54
